0	0.0506089	0.101079	0.151272	0.201051	0.250278	0.298819	0.346542	0.393314	0.439009	0.4835	0.526666	0.568388	0.608553	0.647049	0.683772	0.718621	0.7515	0.782319	0.810994	0.837447	0.861603	0.883398	0.902772	0.919672	0.93405	0.945869	0.955095	0.961703	0.965675	0.967	0.965675	0.961703	0.955095	0.945869	0.93405	0.919672	0.902772	0.883398	0.861603	0.837447	0.810994	0.782319	0.7515	0.718621	0.683772	0.647049	0.608553	0.568388	0.526666	0.4835	0.439009	0.393314	0.346542	0.298819	0.250278	0.201051	0.151272	0.101079	0.0506089	1.18423e-16	-0.0506089	-0.101079	-0.151272	-0.201051	-0.250278	-0.298819	-0.346542	-0.393314	-0.439009	-0.4835	-0.526666	-0.568388	-0.608553	-0.647049	-0.683772	-0.718621	-0.7515	-0.782319	-0.810994	-0.837447	-0.861603	-0.883398	-0.902772	-0.919672	-0.93405	-0.945869	-0.955095	-0.961703	-0.965675	-0.967	-0.965675	-0.961703	-0.955095	-0.945869	-0.93405	-0.919672	-0.902772	-0.883398	-0.861603	-0.837447	-0.810994	-0.782319	-0.7515	-0.718621	-0.683772	-0.647049	-0.608553	-0.568388	-0.526666	-0.4835	-0.439009	-0.393314	-0.346542	-0.298819	-0.250278	-0.201051	-0.151272	-0.101079	-0.0506089
0	0.101218	0.202158	0.302544	0.402101	0.500556	0.597639	0.693084	0.786629	0.878018	0.967	1.05333	1.13678	1.21711	1.2941	1.36754	1.43724	1.503	1.56464	1.62199	1.67489	1.72321	1.7668	1.80554	1.83934	1.8681	1.89174	1.91019	1.92341	1.93135	1.934	1.93135	1.92341	1.91019	1.89174	1.8681	1.83934	1.80554	1.7668	1.72321	1.67489	1.62199	1.56464	1.503	1.43724	1.36754	1.2941	1.21711	1.13678	1.05333	0.967	0.878018	0.786629	0.693084	0.597639	0.500556	0.402101	0.302544	0.202158	0.101218	2.36847e-16	-0.101218	-0.202158	-0.302544	-0.402101	-0.500556	-0.597639	-0.693084	-0.786629	-0.878018	-0.967	-1.05333	-1.13678	-1.21711	-1.2941	-1.36754	-1.43724	-1.503	-1.56464	-1.62199	-1.67489	-1.72321	-1.7668	-1.80554	-1.83934	-1.8681	-1.89174	-1.91019	-1.92341	-1.93135	-1.934	-1.93135	-1.92341	-1.91019	-1.89174	-1.8681	-1.83934	-1.80554	-1.7668	-1.72321	-1.67489	-1.62199	-1.56464	-1.503	-1.43724	-1.36754	-1.2941	-1.21711	-1.13678	-1.05333	-0.967	-0.878018	-0.786629	-0.693084	-0.597639	-0.500556	-0.402101	-0.302544	-0.202158	-0.101218
0	0.151827	0.303237	0.453816	0.603152	0.750834	0.896458	1.03963	1.17994	1.31703	1.4505	1.58	1.70517	1.82566	1.94115	2.05132	2.15586	2.2545	2.34696	2.43298	2.51234	2.58481	2.6502	2.70832	2.75901	2.80215	2.83761	2.86528	2.88511	2.89702	2.901	2.89702	2.88511	2.86528	2.83761	2.80215	2.75901	2.70832	2.6502	2.58481	2.51234	2.43298	2.34696	2.2545	2.15586	2.05132	1.94115	1.82566	1.70517	1.58	1.4505	1.31703	1.17994	1.03963	0.896458	0.750834	0.603152	0.453816	0.303237	0.151827	3.5527e-16	-0.151827	-0.303237	-0.453816	-0.603152	-0.750834	-0.896458	-1.03963	-1.17994	-1.31703	-1.4505	-1.58	-1.70517	-1.82566	-1.94115	-2.05132	-2.15586	-2.2545	-2.34696	-2.43298	-2.51234	-2.58481	-2.6502	-2.70832	-2.75901	-2.80215	-2.83761	-2.86528	-2.88511	-2.89702	-2.901	-2.89702	-2.88511	-2.86528	-2.83761	-2.80215	-2.75901	-2.70832	-2.6502	-2.58481	-2.51234	-2.43298	-2.34696	-2.2545	-2.15586	-2.05132	-1.94115	-1.82566	-1.70517	-1.58	-1.4505	-1.31703	-1.17994	-1.03963	-0.896458	-0.750834	-0.603152	-0.453816	-0.303237	-0.151827
0	0.202435	0.404316	0.605089	0.804202	1.00111	1.19528	1.38617	1.57326	1.75604	1.934	2.10666	2.27355	2.43421	2.5882	2.73509	2.87448	3.006	3.12928	3.24398	3.34979	3.44641	3.53359	3.61109	3.67869	3.7362	3.78347	3.82038	3.84681	3.8627	3.868	3.8627	3.84681	3.82038	3.78347	3.7362	3.67869	3.61109	3.53359	3.44641	3.34979	3.24398	3.12928	3.006	2.87448	2.73509	2.5882	2.43421	2.27355	2.10666	1.934	1.75604	1.57326	1.38617	1.19528	1.00111	0.804202	0.605089	0.404316	0.202435	4.73693e-16	-0.202435	-0.404316	-0.605089	-0.804202	-1.00111	-1.19528	-1.38617	-1.57326	-1.75604	-1.934	-2.10666	-2.27355	-2.43421	-2.5882	-2.73509	-2.87448	-3.006	-3.12928	-3.24398	-3.34979	-3.44641	-3.53359	-3.61109	-3.67869	-3.7362	-3.78347	-3.82038	-3.84681	-3.8627	-3.868	-3.8627	-3.84681	-3.82038	-3.78347	-3.7362	-3.67869	-3.61109	-3.53359	-3.44641	-3.34979	-3.24398	-3.12928	-3.006	-2.87448	-2.73509	-2.5882	-2.43421	-2.27355	-2.10666	-1.934	-1.75604	-1.57326	-1.38617	-1.19528	-1.00111	-0.804202	-0.605089	-0.404316	-0.202435
0	0.253044	0.505395	0.756361	1.00525	1.25139	1.4941	1.73271	1.96657	2.19504	2.4175	2.63333	2.84194	3.04276	3.23525	3.41886	3.59311	3.7575	3.9116	4.05497	4.18723	4.30802	4.41699	4.51386	4.59836	4.67025	4.72934	4.77547	4.80851	4.82837	4.835	4.82837	4.80851	4.77547	4.72934	4.67025	4.59836	4.51386	4.41699	4.30802	4.18723	4.05497	3.9116	3.7575	3.59311	3.41886	3.23525	3.04276	2.84194	2.63333	2.4175	2.19504	1.96657	1.73271	1.4941	1.25139	1.00525	0.756361	0.505395	0.253044	5.92117e-16	-0.253044	-0.505395	-0.756361	-1.00525	-1.25139	-1.4941	-1.73271	-1.96657	-2.19504	-2.4175	-2.63333	-2.84194	-3.04276	-3.23525	-3.41886	-3.59311	-3.7575	-3.9116	-4.05497	-4.18723	-4.30802	-4.41699	-4.51386	-4.59836	-4.67025	-4.72934	-4.77547	-4.80851	-4.82837	-4.835	-4.82837	-4.80851	-4.77547	-4.72934	-4.67025	-4.59836	-4.51386	-4.41699	-4.30802	-4.18723	-4.05497	-3.9116	-3.7575	-3.59311	-3.41886	-3.23525	-3.04276	-2.84194	-2.63333	-2.4175	-2.19504	-1.96657	-1.73271	-1.4941	-1.25139	-1.00525	-0.756361	-0.505395	-0.253044
0	0.303653	0.606474	0.907633	1.2063	1.50167	1.79292	2.07925	2.35989	2.63405	2.901	3.16	3.41033	3.65132	3.8823	4.10263	4.31173	4.509	4.69392	4.86597	5.02468	5.16962	5.30039	5.41663	5.51803	5.6043	5.67521	5.73057	5.77022	5.79405	5.802	5.79405	5.77022	5.73057	5.67521	5.6043	5.51803	5.41663	5.30039	5.16962	5.02468	4.86597	4.69392	4.509	4.31173	4.10263	3.8823	3.65132	3.41033	3.16	2.901	2.63405	2.35989	2.07925	1.79292	1.50167	1.2063	0.907633	0.606474	0.303653	7.1054e-16	-0.303653	-0.606474	-0.907633	-1.2063	-1.50167	-1.79292	-2.07925	-2.35989	-2.63405	-2.901	-3.16	-3.41033	-3.65132	-3.8823	-4.10263	-4.31173	-4.509	-4.69392	-4.86597	-5.02468	-5.16962	-5.30039	-5.41663	-5.51803	-5.6043	-5.67521	-5.73057	-5.77022	-5.79405	-5.802	-5.79405	-5.77022	-5.73057	-5.67521	-5.6043	-5.51803	-5.41663	-5.30039	-5.16962	-5.02468	-4.86597	-4.69392	-4.509	-4.31173	-4.10263	-3.8823	-3.65132	-3.41033	-3.16	-2.901	-2.63405	-2.35989	-2.07925	-1.79292	-1.50167	-1.2063	-0.907633	-0.606474	-0.303653
0	0.354262	0.707553	1.0589	1.40735	1.75195	2.09174	2.42579	2.7532	3.07306	3.3845	3.68666	3.97872	4.25987	4.52935	4.78641	5.03035	5.2605	5.47624	5.67696	5.86213	6.03122	6.18379	6.31941	6.4377	6.53835	6.62108	6.68566	6.73192	6.75972	6.769	6.75972	6.73192	6.68566	6.62108	6.53835	6.4377	6.31941	6.18379	6.03122	5.86213	5.67696	5.47624	5.2605	5.03035	4.78641	4.52935	4.25987	3.97872	3.68666	3.3845	3.07306	2.7532	2.42579	2.09174	1.75195	1.40735	1.0589	0.707553	0.354262	8.28963e-16	-0.354262	-0.707553	-1.0589	-1.40735	-1.75195	-2.09174	-2.42579	-2.7532	-3.07306	-3.3845	-3.68666	-3.97872	-4.25987	-4.52935	-4.78641	-5.03035	-5.2605	-5.47624	-5.67696	-5.86213	-6.03122	-6.18379	-6.31941	-6.4377	-6.53835	-6.62108	-6.68566	-6.73192	-6.75972	-6.769	-6.75972	-6.73192	-6.68566	-6.62108	-6.53835	-6.4377	-6.31941	-6.18379	-6.03122	-5.86213	-5.67696	-5.47624	-5.2605	-5.03035	-4.78641	-4.52935	-4.25987	-3.97872	-3.68666	-3.3845	-3.07306	-2.7532	-2.42579	-2.09174	-1.75195	-1.40735	-1.0589	-0.707553	-0.354262
0	0.404871	0.808632	1.21018	1.6084	2.00222	2.39056	2.77233	3.14651	3.51207	3.868	4.21333	4.54711	4.86842	5.17639	5.47018	5.74897	6.012	6.25856	6.48796	6.69957	6.89283	7.06719	7.22218	7.35737	7.4724	7.56695	7.64076	7.69362	7.7254	7.736	7.7254	7.69362	7.64076	7.56695	7.4724	7.35737	7.22218	7.06719	6.89283	6.69957	6.48796	6.25856	6.012	5.74897	5.47018	5.17639	4.86842	4.54711	4.21333	3.868	3.51207	3.14651	2.77233	2.39056	2.00222	1.6084	1.21018	0.808632	0.404871	9.47387e-16	-0.404871	-0.808632	-1.21018	-1.6084	-2.00222	-2.39056	-2.77233	-3.14651	-3.51207	-3.868	-4.21333	-4.54711	-4.86842	-5.17639	-5.47018	-5.74897	-6.012	-6.25856	-6.48796	-6.69957	-6.89283	-7.06719	-7.22218	-7.35737	-7.4724	-7.56695	-7.64076	-7.69362	-7.7254	-7.736	-7.7254	-7.69362	-7.64076	-7.56695	-7.4724	-7.35737	-7.22218	-7.06719	-6.89283	-6.69957	-6.48796	-6.25856	-6.012	-5.74897	-5.47018	-5.17639	-4.86842	-4.54711	-4.21333	-3.868	-3.51207	-3.14651	-2.77233	-2.39056	-2.00222	-1.6084	-1.21018	-0.808632	-0.404871
0	0.45548	0.909711	1.36145	1.80946	2.2525	2.68937	3.11888	3.53983	3.95108	4.3515	4.73999	5.1155	5.47698	5.82344	6.15395	6.46759	6.7635	7.04087	7.29895	7.53702	7.75443	7.95059	8.12495	8.27704	8.40645	8.51282	8.59585	8.65532	8.69107	8.703	8.69107	8.65532	8.59585	8.51282	8.40645	8.27704	8.12495	7.95059	7.75443	7.53702	7.29895	7.04087	6.7635	6.46759	6.15395	5.82344	5.47698	5.1155	4.73999	4.3515	3.95108	3.53983	3.11888	2.68937	2.2525	1.80946	1.36145	0.909711	0.45548	1.06581e-15	-0.45548	-0.909711	-1.36145	-1.80946	-2.2525	-2.68937	-3.11888	-3.53983	-3.95108	-4.3515	-4.73999	-5.1155	-5.47698	-5.82344	-6.15395	-6.46759	-6.7635	-7.04087	-7.29895	-7.53702	-7.75443	-7.95059	-8.12495	-8.27704	-8.40645	-8.51282	-8.59585	-8.65532	-8.69107	-8.703	-8.69107	-8.65532	-8.59585	-8.51282	-8.40645	-8.27704	-8.12495	-7.95059	-7.75443	-7.53702	-7.29895	-7.04087	-6.7635	-6.46759	-6.15395	-5.82344	-5.47698	-5.1155	-4.73999	-4.3515	-3.95108	-3.53983	-3.11888	-2.68937	-2.2525	-1.80946	-1.36145	-0.909711	-0.45548
0	0.506089	1.01079	1.51272	2.01051	2.50278	2.98819	3.46542	3.93314	4.39009	4.835	5.26666	5.68388	6.08553	6.47049	6.83772	7.18621	7.515	7.82319	8.10994	8.37447	8.61603	8.83398	9.02772	9.19672	9.3405	9.45869	9.55095	9.61703	9.65675	9.67	9.65675	9.61703	9.55095	9.45869	9.3405	9.19672	9.02772	8.83398	8.61603	8.37447	8.10994	7.82319	7.515	7.18621	6.83772	6.47049	6.08553	5.68388	5.26666	4.835	4.39009	3.93314	3.46542	2.98819	2.50278	2.01051	1.51272	1.01079	0.506089	1.18423e-15	-0.506089	-1.01079	-1.51272	-2.01051	-2.50278	-2.98819	-3.46542	-3.93314	-4.39009	-4.835	-5.26666	-5.68388	-6.08553	-6.47049	-6.83772	-7.18621	-7.515	-7.82319	-8.10994	-8.37447	-8.61603	-8.83398	-9.02772	-9.19672	-9.3405	-9.45869	-9.55095	-9.61703	-9.65675	-9.67	-9.65675	-9.61703	-9.55095	-9.45869	-9.3405	-9.19672	-9.02772	-8.83398	-8.61603	-8.37447	-8.10994	-7.82319	-7.515	-7.18621	-6.83772	-6.47049	-6.08553	-5.68388	-5.26666	-4.835	-4.39009	-3.93314	-3.46542	-2.98819	-2.50278	-2.01051	-1.51272	-1.01079	-0.506089
