107.804	107.786	107.773	107.769	107.777	107.798	107.833	107.881	107.938	107.998	108.055	108.101	108.131	108.139	108.12	108.072	107.996	107.895	107.775	107.646	107.523	107.42	107.354	107.341	107.393	107.514	107.703	107.952	108.247	108.576	108.924	109.279	109.631	109.97	110.291	110.588	110.853	111.084	111.275	111.42	111.517	111.56	111.546	111.473	111.339	111.144	110.889	110.578	110.218	109.822	109.404	108.988	108.598	108.261	108.001	107.832	107.756	107.761	107.826	107.926	108.036	108.138	108.216	108.262	108.27	108.239	108.171	108.07	107.942	107.794	107.634	107.47	107.31	107.162	107.031	106.921	106.836
107.753	107.728	107.706	107.692	107.69	107.702	107.729	107.769	107.819	107.873	107.925	107.967	107.993	107.996	107.972	107.92	107.841	107.741	107.629	107.517	107.423	107.364	107.358	107.42	107.555	107.761	108.03	108.346	108.693	109.055	109.418	109.772	110.11	110.427	110.719	110.982	111.214	111.412	111.572	111.692	111.768	111.795	111.77	111.69	111.553	111.358	111.106	110.8	110.446	110.054	109.639	109.22	108.82	108.466	108.181	107.982	107.873	107.847	107.884	107.962	108.057	108.15	108.226	108.273	108.287	108.265	108.209	108.121	108.008	107.874	107.726	107.572	107.417	107.269	107.131	107.009	106.905
107.693	107.66	107.63	107.607	107.595	107.598	107.617	107.651	107.697	107.749	107.8	107.843	107.869	107.874	107.852	107.805	107.733	107.644	107.549	107.466	107.412	107.407	107.468	107.605	107.818	108.098	108.429	108.792	109.169	109.543	109.904	110.243	110.554	110.836	111.088	111.309	111.499	111.657	111.781	111.869	111.919	111.927	111.889	111.801	111.663	111.47	111.225	110.928	110.586	110.205	109.801	109.389	108.992	108.634	108.337	108.118	107.984	107.931	107.942	107.998	108.077	108.16	108.23	108.278	108.297	108.284	108.24	108.168	108.071	107.954	107.822	107.682	107.537	107.393	107.254	107.123	107.003
107.627	107.588	107.551	107.519	107.498	107.494	107.507	107.537	107.582	107.635	107.69	107.738	107.772	107.786	107.775	107.739	107.682	107.614	107.546	107.499	107.491	107.543	107.669	107.874	108.151	108.487	108.861	109.251	109.64	110.013	110.358	110.67	110.947	111.187	111.392	111.564	111.704	111.815	111.896	111.947	111.967	111.952	111.898	111.803	111.663	111.476	111.24	110.958	110.633	110.272	109.887	109.493	109.109	108.758	108.46	108.231	108.081	108.006	107.994	108.029	108.091	108.16	108.224	108.271	108.294	108.291	108.26	108.205	108.126	108.029	107.917	107.794	107.663	107.528	107.392	107.257	107.125
107.562	107.519	107.475	107.435	107.408	107.396	107.405	107.434	107.481	107.54	107.604	107.664	107.712	107.741	107.747	107.731	107.697	107.654	107.619	107.61	107.649	107.753	107.933	108.191	108.516	108.889	109.288	109.691	110.08	110.44	110.763	111.043	111.279	111.472	111.626	111.743	111.828	111.886	111.918	111.926	111.909	111.867	111.796	111.692	111.552	111.373	111.152	110.89	110.589	110.255	109.898	109.531	109.171	108.837	108.548	108.319	108.159	108.067	108.035	108.049	108.092	108.148	108.203	108.247	108.273	108.279	108.263	108.225	108.167	108.093	108.004	107.902	107.79	107.668	107.54	107.405	107.266
107.504	107.458	107.409	107.364	107.33	107.314	107.321	107.351	107.403	107.472	107.549	107.626	107.693	107.743	107.773	107.781	107.773	107.76	107.757	107.784	107.862	108.007	108.228	108.522	108.877	109.271	109.682	110.086	110.466	110.809	111.106	111.352	111.546	111.691	111.79	111.849	111.874	111.872	111.848	111.806	111.748	111.674	111.583	111.47	111.332	111.163	110.962	110.727	110.458	110.159	109.839	109.508	109.181	108.874	108.602	108.381	108.217	108.113	108.063	108.056	108.079	108.119	108.163	108.202	108.23	108.244	108.242	108.223	108.189	108.14	108.077	108	107.91	107.806	107.69	107.561	107.421
107.459	107.412	107.361	107.311	107.273	107.254	107.26	107.293	107.353	107.434	107.528	107.626	107.716	107.792	107.847	107.882	107.902	107.917	107.942	107.997	108.103	108.275	108.52	108.835	109.205	109.608	110.02	110.419	110.787	111.11	111.38	111.593	111.746	111.842	111.887	111.886	111.848	111.782	111.695	111.596	111.49	111.38	111.265	111.142	111.007	110.854	110.679	110.478	110.249	109.995	109.721	109.436	109.149	108.876	108.629	108.421	108.259	108.146	108.079	108.05	108.052	108.072	108.102	108.133	108.161	108.182	108.194	108.196	108.186	108.164	108.13	108.081	108.017	107.936	107.837	107.718	107.581
107.432	107.387	107.335	107.283	107.242	107.22	107.226	107.263	107.332	107.428	107.541	107.661	107.776	107.878	107.961	108.022	108.067	108.104	108.15	108.224	108.345	108.529	108.784	109.105	109.477	109.879	110.287	110.677	111.032	111.337	111.583	111.765	111.88	111.932	111.924	111.864	111.762	111.628	111.474	111.311	111.151	110.998	110.856	110.723	110.593	110.461	110.319	110.161	109.981	109.781	109.561	109.327	109.089	108.855	108.638	108.447	108.289	108.168	108.084	108.034	108.011	108.008	108.02	108.04	108.065	108.091	108.116	108.138	108.154	108.161	108.158	108.141	108.106	108.051	107.972	107.869	107.74
107.428	107.388	107.336	107.283	107.238	107.214	107.22	107.261	107.339	107.449	107.581	107.723	107.864	107.992	108.099	108.184	108.249	108.303	108.361	108.441	108.565	108.747	108.997	109.312	109.677	110.072	110.472	110.853	111.197	111.487	111.713	111.87	111.954	111.967	111.912	111.798	111.633	111.432	111.208	110.979	110.759	110.559	110.386	110.242	110.122	110.015	109.913	109.804	109.682	109.541	109.381	109.204	109.016	108.826	108.64	108.467	108.315	108.188	108.087	108.012	107.961	107.932	107.921	107.925	107.942	107.97	108.006	108.047	108.089	108.128	108.158	108.175	108.172	108.146	108.092	108.007	107.891
107.45	107.415	107.365	107.31	107.263	107.236	107.24	107.283	107.368	107.489	107.639	107.802	107.966	108.117	108.247	108.351	108.43	108.493	108.554	108.63	108.744	108.912	109.145	109.444	109.795	110.178	110.569	110.942	111.278	111.558	111.772	111.912	111.973	111.956	111.865	111.705	111.487	111.225	110.937	110.642	110.362	110.113	109.91	109.755	109.644	109.566	109.507	109.452	109.389	109.309	109.21	109.089	108.951	108.802	108.647	108.493	108.346	108.212	108.093	107.992	107.911	107.85	107.81	107.792	107.796	107.821	107.865	107.923	107.991	108.061	108.127	108.179	108.211	108.217	108.191	108.129	108.029
